Event ID,Event Name,Start Date/Time,End Date/Time,Event Agency,Event Type,Event Borough,Event Location,Event Street Side,Street Closure Type,Community Board,Police Precinct
604038,Soccer - Non Regulation,02/16/2022 04:00:00 PM,02/16/2022 08:00:00 PM,Parks Department,Sport - Youth,Queens,Forest Park: Soccer-01,,N/A,"82,","102,"
611680,Football Ã¢â¬â Flag Football,02/20/2022 12:00:00 PM,02/20/2022 05:00:00 PM,Parks Department,Sport - Youth,Brooklyn,McDonald Playground: Multi Purpose Play Area-01,,N/A,"15,","61,"
609581,2nd  3rd Grade Outdoor Learning,02/24/2022 12:00:00 PM,02/24/2022 02:00:00 PM,Parks Department,Special Event,Bronx,Hunts PointPlayground: Hunts Point Playground,,N/A,"2,","41,"
610459,Forest Hills Greenmarket Sunday,02/20/2022 08:00:00 AM,02/20/2022 05:00:00 PM,Street Activity Permit Office,Farmers Market,Queens,QUEENS BOULEVARD between 70 AVENUE and 69 ROAD,Both,Sidewalk and Curb Lane Closure,"6,","112,"
613474,Fido Coffee Bark raindate,08/13/2022 07:00:00 AM,08/13/2022 09:00:00 AM,Parks Department,Special Event,Brooklyn,Prospect Park: Picnic House South,,N/A,"55,","78,"
615689,Lawn Closure of Veterans lawn,02/23/2022 12:00:00 AM,02/23/2022 11:00:00 PM,Parks Department,Special Event,Manhattan,Madison Square Park: Veterans Lawn,,N/A,"5,","13,"
612173,Outdoor Learning- PS 39K- DOE,02/23/2022 09:00:00 AM,02/23/2022 02:00:00 PM,Parks Department,Special Event,Brooklyn,Prospect Park: Bandshell South,,N/A,"55,","78,"
608941,Soccer -Regulation,02/26/2022 10:00:00 AM,02/26/2022 12:00:00 PM,Parks Department,Sport - Adult,Manhattan,East River Park: Soccer-01 East 6th Street,,N/A,"03,","9,"
606190,Soccer -Regulation,02/19/2022 08:30:00 AM,02/19/2022 10:00:00 AM,Parks Department,Sport - Adult,Staten Island,Blood Root Valley: Greenbelt Recreation Center-Soccer-01,,N/A,"02,","122,"
606079,Football - Adults,02/26/2022 02:00:00 PM,02/26/2022 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,De Witt Clinton Park: Soccer-01,,N/A,"04,","18,"
608592,Soccer -Regulation,02/19/2022 09:00:00 AM,02/19/2022 08:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: East River Fields-Soccer-85",,N/A,"11,","25,"
611898,Uptown Grand Central,02/23/2022 12:00:00 PM,02/23/2022 08:00:00 PM,Street Activity Permit Office,Farmers Market,Manhattan,EAST  125 STREET between PARK AVENUE and MADISON AVENUE,South,Partial Sidewalk Closure,"11,","25,"
606105,Soccer - Non Regulation,02/16/2022 09:00:00 PM,02/16/2022 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,James J Walker Park: Soccer-01,,N/A,"02,","6,"
615693,Lawn Closure of Oval lawn,02/21/2022 12:00:00 AM,02/21/2022 11:00:00 PM,Parks Department,Special Event,Manhattan,Madison Square Park: Oval Lawn,,N/A,"5,","13,"
611018,Soccer - Non Regulation,02/22/2022 08:30:00 AM,02/22/2022 03:30:00 PM,Parks Department,Sport - Youth,Manhattan,Chelsea Park: Soccer-01,,N/A,"04,","10,"
609918,Soccer - Non Regulation,02/24/2022 06:00:00 PM,02/24/2022 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Leif Ericson Park: Dust Bowl-Football-01,,N/A,"10,","68,"
607665,Jennifer's Playground Afterschool,02/28/2022 03:00:00 PM,02/28/2022 06:00:00 PM,Parks Department,Special Event,Staten Island,Jennifer's Playground: Jennifer's Playground - Whole Park,,N/A,"1,","120,"
610638,Picnic House,04/17/2022 12:00:00 PM,04/17/2022 05:00:00 PM,Parks Department,Special Event,Brooklyn,"Prospect Park: Picnic House South ,Prospect Park: Picnic House",,N/A,"55,","78,"
611399,Soccer - Non Regulation,02/16/2022 06:00:00 PM,02/16/2022 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Calvert Vaux Park: Soccer-01,,N/A,"13,","60,"
616451,Movies Under the Stars,07/06/2022 07:00:00 PM,07/06/2022 09:00:00 PM,Parks Department,Special Event,Manhattan,"Baruch Playground: Softball-01 ,Baruch Playground: Softball-02",,N/A,"03,","7,"
611871,Outdoor Learning Application-PS 132-DOE,02/18/2022 08:30:00 AM,02/18/2022 02:00:00 PM,Parks Department,Special Event,Brooklyn,Cooper Park: Center Oval Lawn,,N/A,"1,","90,"
605313,Soccer -Regulation,02/27/2022 08:00:00 AM,02/27/2022 04:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Calvert Vaux Park: Soccer-03 ,Calvert Vaux Park: Soccer-04",,N/A,"13,","60,"
608420,Soccer -Regulation,02/24/2022 03:00:00 PM,02/24/2022 07:00:00 PM,Parks Department,Sport - Youth,Bronx,"Harris Park: Soccer-01 ,Van Cortlandt Park: Stadium-Soccer-08 ,Macombs Dam Park: Soccer-01",,N/A,"04, 07, 26,","44, 50, 52,"
609421,Soccer -Regulation,02/27/2022 10:00:00 AM,02/27/2022 04:00:00 PM,Parks Department,Sport - Adult,Manhattan,East River Park: Soccer-01 East 6th Street,,N/A,"03,","9,"
606683,Soccer -Regulation,02/17/2022 08:00:00 AM,02/17/2022 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Calvert Vaux Park: Soccer-01,,N/A,"13,","60,"
602761,Soccer -Regulation,02/27/2022 09:00:00 AM,02/27/2022 12:00:00 PM,Parks Department,Sport - Adult,Manhattan,Riverside Park: 107th/108th St-Soccer-01 E,,N/A,"07,","24,"
623248,Senator John Liu's Annual Fun Run,05/15/2022 09:00:00 AM,05/15/2022 11:00:00 AM,Parks Department,Special Event,Queens,Little Bay Park: Little Bay Park,,N/A,"7,","109,"
610152,Great Hill Winter Closure 11-1-2021 - 5-1-2022,02/16/2022 12:00:00 AM,02/16/2022 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Great Hill Oval,,N/A,"64,","22,"
609392,Soccer -Regulation,02/20/2022 08:00:00 PM,02/20/2022 10:00:00 PM,Parks Department,Sport - Adult,Brooklyn,McCarren Park: Soccer-01,,N/A,"01,","94,"
610191,Outdoor Learning - Ethical Culture Fieldston School - Private,02/16/2022 09:00:00 AM,02/16/2022 12:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Heckscher Picnic Area,,N/A,"64,","22,"
606096,Soccer - Non Regulation,02/25/2022 03:30:00 PM,02/25/2022 06:00:00 PM,Parks Department,Sport - Youth,Manhattan,James J Walker Park: Soccer-01,,N/A,"02,","6,"
619154,Covid -19 testing for the public,02/23/2022 07:00:00 AM,02/23/2022 07:00:00 PM,Parks Department,Special Event,Staten Island,Naples Playground: Basketball-01,,N/A,"02,","122,"
605799,Football Ã¢â¬â Flag Football,02/26/2022 08:30:00 AM,02/26/2022 04:30:00 PM,Parks Department,Sport - Youth,Staten Island,Bloomingdale Park: Soccer-01,,N/A,"03,","123,"
561805,Mobile COVID-19 Test Site,02/17/2022 08:00:00 AM,02/17/2022 07:00:00 PM,Parks Department,Special Event,Staten Island,Wolfe's Pond Park: Lawn,,N/A,"3,","123,"
606211,Football - Adults,02/19/2022 09:00:00 AM,02/19/2022 04:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Baruch Playground: Football-01 ,Baruch Playground: Football-02",,N/A,"03,","7,"
602582,Soccer - Non Regulation,02/20/2022 09:00:00 AM,02/20/2022 11:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-72 ,Randall's Island Park: Sunken Garden Fields-Soccer-91",,N/A,"11,","25,"
605781,Soccer - Non Regulation,02/19/2022 09:00:00 AM,02/19/2022 07:00:00 PM,Parks Department,Sport - Youth,Manhattan,De Witt Clinton Park: Soccer-01,,N/A,"04,","18,"
606924,Miscellaneous,02/16/2022 08:30:00 AM,02/16/2022 05:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Manhattan Beach Park: Softball-01,,N/A,"15,","61,"
606020,Soccer - Non Regulation,02/19/2022 08:00:00 AM,02/19/2022 03:00:00 PM,Parks Department,Sport - Youth,Queens,Flushing Meadows Corona Park: Soccer-08,,N/A,"07,","109,"
607251,Soccer - Non Regulation,02/19/2022 03:00:00 PM,02/19/2022 05:00:00 PM,Parks Department,Sport - Adult,Manhattan,Sara D. Roosevelt Park: Nike Field-Soccer-02,,N/A,"03,","5,"
616323,Football - Adults,02/23/2022 06:00:00 AM,02/23/2022 11:30:00 PM,Parks Department,Sport - Adult,Queens,Brookville Park: Football-01,,N/A,"13,","105,"
614703,Basketball,02/21/2022 09:00:00 AM,02/21/2022 05:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"JHS 51 JOP: Basketball-01 ,JHS 51 JOP: Basketball-02 ,JHS 51 JOP: Basketball-03",,N/A,"06,","78,"
605997,Soccer - Non Regulation,02/21/2022 03:30:00 PM,02/21/2022 05:30:00 PM,Parks Department,Sport - Youth,Brooklyn,Parade Ground: Soccer-11,,N/A,"14,","70,"
608512,Frisbee,02/20/2022 01:00:00 PM,02/20/2022 05:00:00 PM,Parks Department,Sport - Youth,Manhattan,Riverside Park: 103rd St-Soccer-02 D,,N/A,"07,","24,"
606925,Soccer - Non Regulation,02/19/2022 08:00:00 AM,02/19/2022 05:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Bill Brown Playground: Soccer-01,,N/A,"15,","61,"
605051,Soccer - Non Regulation,02/18/2022 01:00:00 PM,02/18/2022 06:00:00 PM,Parks Department,Sport - Youth,Queens,Murray Playground: Soccer-01,,N/A,"02,","108,"
550137,Summer on the Hudson Irish Arts Dance Festival,05/01/2022 12:00:00 PM,05/01/2022 06:00:00 PM,Parks Department,Special Event,Manhattan,Riverside Park South: 70th Street Pier Plaza,,N/A,"7,","20,"
610380,"Frisbee Hill Winter Closure Nov. 29, 2021 - April 2, 2022",02/20/2022 12:00:00 AM,02/20/2022 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Frisbee Hill,,N/A,"64,","22,"
608301,Soccer - Non Regulation,02/21/2022 05:00:00 PM,02/21/2022 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Leif Ericson Park: Dust Bowl-Football-01,,N/A,"10,","68,"
610222,Soccer - Non Regulation,02/27/2022 08:00:00 AM,02/27/2022 06:00:00 PM,Parks Department,Sport - Youth,Queens,"Frank Principe Park / Maurice Park: Soccer-03 ,Frank Principe Park / Maurice Park: Softball-01 ,Frank Principe Park / Maurice Park: Softball-02",,N/A,"5,","104,"
608923,Soccer - Non Regulation,02/25/2022 02:00:00 PM,02/25/2022 04:00:00 PM,Parks Department,Sport - Adult,Manhattan,Riverside Park: 103rd St-Soccer-02 D,,N/A,"07,","24,"
606039,Football - Adults,02/27/2022 10:00:00 AM,02/27/2022 12:00:00 PM,Parks Department,Sport - Adult,Manhattan,Booker T. Washington Playground: Soccer-01,,N/A,"07,","24,"
602585,Soccer - Non Regulation,02/27/2022 09:00:00 AM,02/27/2022 01:00:00 PM,Parks Department,Sport - Youth,Staten Island,Bloomingdale Park: Youth Soccer-01,,N/A,"03,","123,"
617663,Miscellaneous,02/23/2022 03:00:00 PM,02/23/2022 04:00:00 PM,Parks Department,Sport - Youth,Manhattan,Thomas Jefferson Park: Soccer-01,,N/A,"11,","23,"
615353,Hockey,02/21/2022 09:00:00 AM,02/21/2022 09:30:00 PM,Parks Department,Sport - Youth,Queens,College Point Fields: Hockey-01,,N/A,"07,","109,"
606865,Soccer - Non Regulation,02/17/2022 12:00:00 PM,02/17/2022 05:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Bill Brown Playground: Soccer-01,,N/A,"15,","61,"
602288,Vaccine Command Center-,02/24/2022 08:00:00 AM,02/24/2022 08:00:00 PM,Parks Department,Special Event,Staten Island,Dugan Playground: Dugan Playground,,N/A,"3,","122,"
604044,Soccer - Non Regulation,02/16/2022 06:00:00 PM,02/16/2022 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Sternberg Park (Lindsey Park): Football-01,,N/A,"01,","90,"
604802,Soccer -Regulation,02/26/2022 08:00:00 AM,02/26/2022 10:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ,Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: East River Fields-Soccer-85 ,Randall's Island Park: East River Fields-Soccer-83 ,Randall's Island Park: Wards Meadow Fields-Soccer-72",,N/A,"11,","25,"
606813,Soccer - Non Regulation,02/17/2022 09:00:00 AM,02/17/2022 08:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
611018,Soccer - Non Regulation,02/24/2022 08:30:00 AM,02/24/2022 03:30:00 PM,Parks Department,Sport - Youth,Manhattan,Chelsea Park: Soccer-01,,N/A,"04,","10,"
561805,Mobile COVID-19 Test Site,02/24/2022 08:00:00 AM,02/24/2022 07:00:00 PM,Parks Department,Special Event,Staten Island,Wolfe's Pond Park: Lawn,,N/A,"3,","123,"
603601,Soccer - Non Regulation,02/26/2022 10:00:00 AM,02/26/2022 04:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Kaiser Park: Football-01,,N/A,"13,","60,"
607387,Football - Youth,02/17/2022 03:30:00 PM,02/17/2022 05:00:00 PM,Parks Department,Sport - Youth,Manhattan,Marx Brothers Playground: Soccer-01,,N/A,"11,","23,"
606034,Hockey,02/25/2022 09:00:00 AM,02/25/2022 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Rappaport Playground: Hockey-01,,N/A,"12,","66,"
609392,Soccer -Regulation,02/25/2022 08:00:00 PM,02/25/2022 10:00:00 PM,Parks Department,Sport - Adult,Brooklyn,McCarren Park: Soccer-01,,N/A,"01,","94,"
605352,Football Ã¢â¬â Flag Football,02/19/2022 08:00:00 AM,02/19/2022 06:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Sternberg Park (Lindsey Park): Football-01,,N/A,"01,","90,"
606557,Baseball - 12 and Under (Little League),02/26/2022 09:00:00 AM,02/26/2022 01:00:00 PM,Parks Department,Sport - Youth,Manhattan,Corlears Hook Park: Softball-01,,N/A,"03,","7,"
610380,"Frisbee Hill Winter Closure Nov. 29, 2021 - April 2, 2022",02/16/2022 12:00:00 AM,02/16/2022 11:59:00 PM,Parks Department,Special Event,Manhattan,Central Park: Frisbee Hill,,N/A,"64,","22,"
610487,"Reservoir North Lawn Winter Closure Dec.2, 2021 - May 7, 2022",02/21/2022 12:00:00 AM,02/21/2022 11:59:00 PM,Parks Department,Special Event,Manhattan,"Central Park: North Reservoir Landscape A ,Central Park: North Reservoir Landscape B ,Central Park: North Reservoir Landscape C",,N/A,"64,","22,"
606080,Football - Adults,02/23/2022 08:00:00 PM,02/23/2022 11:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Sternberg Park (Lindsey Park): Football-01,,N/A,"01,","90,"
607351,Soccer - Non Regulation,02/24/2022 05:00:00 PM,02/24/2022 09:00:00 PM,Parks Department,Sport - Youth,Queens,College Point Fields: Soccer-01,,N/A,"07,","109,"
607739,Soccer - Non Regulation,02/18/2022 06:30:00 PM,02/18/2022 10:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Calvert Vaux Park: Soccer-01,,N/A,"13,","60,"
610064,"E 102 Landscape Winter Closure  Dec 2, 2021 - April 2, 2022",02/21/2022 12:00:00 AM,02/21/2022 11:00:00 PM,Parks Department,Special Event,Manhattan,"Central Park: East 102nd St Landscape A ,Central Park: East 102nd St Landscape B ,Central Park: East 102nd St Clay Oval",,N/A,"64,","22,"
602608,Soccer - Non Regulation,02/24/2022 09:00:00 AM,02/24/2022 09:00:00 PM,Parks Department,Sport - Adult,Manhattan,"Harlem River Park: Soccer-01 ,East River Park: Soccer-02 Grand Street ,Highbridge Park: Soccer-01 ,Wagner Playground: Soccer-01 ,Sara D. Roosevelt Park: Canal Street Mini Field-Soccer-01",,N/A,"03, 11, 12,","25, 33, 5, 7,"
609581,2nd  3rd Grade Outdoor Learning,02/25/2022 12:00:00 PM,02/25/2022 02:00:00 PM,Parks Department,Special Event,Bronx,Hunts PointPlayground: Hunts Point Playground,,N/A,"2,","41,"
610257,Miscellaneous,05/19/2022 10:00:00 AM,05/19/2022 01:00:00 PM,Parks Department,Special Event,Brooklyn,"Shore Road Park and Parkway: 79th St Fields-Softball-01 ,Shore Road Park and Parkway: 79th St Fields-Softball-02 ,Shore Road Park: 79th St Lawn",,N/A,"10,","68,"
618724,Covid 19 testing site,02/27/2022 07:00:00 AM,02/27/2022 07:00:00 PM,Parks Department,Special Event,Brooklyn,Rappaport Playground: Rappaport Playground,,N/A,"12,","66,"
622752,Ezras bday wonder,03/19/2022 01:00:00 PM,03/19/2022 05:00:00 PM,Parks Department,Special Event,Brooklyn,"Prospect Park: CONCERT GROVE PAVILION ,Prospect Park: Concert Grove",,N/A,"55,","78,"
605549,Baseball - 12 and Under (Little League),02/26/2022 08:00:00 AM,02/26/2022 04:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Dimattina Playground: Softball-01,,N/A,"06,","76,"
605313,Soccer -Regulation,02/18/2022 08:00:00 AM,02/18/2022 04:00:00 PM,Parks Department,Sport - Youth,Brooklyn,"Calvert Vaux Park: Soccer-03 ,Calvert Vaux Park: Soccer-04",,N/A,"13,","60,"
610273,NPS.OutdoorLearningschools.nyc.gov,02/16/2022 08:00:00 AM,02/16/2022 03:00:00 PM,Parks Department,Special Event,Queens,Travers Park: Performance Area,,N/A,"3,","115,"
611899,OUTDOOR LEARNING PERMIT,02/18/2022 09:00:00 AM,02/18/2022 01:00:00 PM,Parks Department,Special Event,Manhattan,Riverside Park: Crab Apple Grove-RSP,,N/A,"7,","24,"
614472,Soccer - Non Regulation,02/17/2022 06:00:00 PM,02/17/2022 10:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Leif Ericson Park: Dust Bowl-Football-01,,N/A,"10,","68,"
612750,Soccer - Non Regulation,02/28/2022 01:00:00 PM,02/28/2022 02:30:00 PM,Parks Department,Sport - Adult,Manhattan,Sara D. Roosevelt Park: Nike Field-Soccer-02,,N/A,"03,","5,"
608592,Soccer -Regulation,02/17/2022 09:00:00 AM,02/17/2022 08:00:00 PM,Parks Department,Sport - Youth,Manhattan,"Randall's Island Park: East River Fields-Soccer-82 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Sunken Garden Fields-Soccer-91 ,Randall's Island Park: East River Fields-Soccer-85",,N/A,"11,","25,"
611018,Soccer - Non Regulation,02/25/2022 08:30:00 AM,02/25/2022 03:30:00 PM,Parks Department,Sport - Youth,Manhattan,Chelsea Park: Soccer-01,,N/A,"04,","10,"
610467,Jackson Heights Greenmarket Sunday,02/20/2022 08:00:00 AM,02/20/2022 05:00:00 PM,Street Activity Permit Office,Farmers Market,Queens,79 STREET between 34 AVENUE and NORTHERN BOULEVARD,Both,Sidewalk and Curb Lane Closure,"3,","115,"
604755,Soccer - Non Regulation,02/21/2022 03:00:00 PM,02/21/2022 06:00:00 PM,Parks Department,Sport - Youth,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
610708,Soccer - Non Regulation,02/22/2022 08:30:00 AM,02/22/2022 12:00:00 PM,Parks Department,Sport - Youth,Manhattan,Peter's Field: Soccer-01,,N/A,"06,","13,"
613592,Soccer - Non Regulation,02/23/2022 07:00:00 PM,02/23/2022 08:30:00 PM,Parks Department,Sport - Adult,Manhattan,De Witt Clinton Park: Soccer-01,,N/A,"04,","18,"
587894,Mobile COVID-19 Vaccine,02/27/2022 08:00:00 AM,02/27/2022 07:00:00 PM,Parks Department,Special Event,Staten Island,Franklin D Roosevelt Boardwalk and Beach: Boardwalk South Beach,,N/A,"95,","122,"
608375,Football - Youth,02/19/2022 09:00:00 AM,02/19/2022 08:00:00 PM,Parks Department,Sport - Youth,Bronx,"Macombs Dam Park: Soccer-01 ,Soundview Park: Soccer-01",,N/A,"04, 09,","43, 44,"
611399,Soccer - Non Regulation,02/23/2022 06:00:00 PM,02/23/2022 08:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Calvert Vaux Park: Soccer-01,,N/A,"13,","60,"
607874,Soccer -Regulation,02/24/2022 08:00:00 AM,02/24/2022 07:00:00 PM,Parks Department,Sport - Youth,Staten Island,Fairview Park: Multi-Purpose Play Area-01,,N/A,"3,","123,"
606339,Soccer -Regulation,02/24/2022 08:00:00 PM,02/24/2022 09:00:00 PM,Parks Department,Sport - Adult,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
613449,Fido Coffee Bark raindate,04/09/2022 07:00:00 AM,04/09/2022 09:00:00 AM,Parks Department,Special Event,Brooklyn,Prospect Park: Picnic House South,,N/A,"55,","78,"
589358,Mobile COVID-19 Test Site,02/17/2022 08:00:00 AM,02/17/2022 07:00:00 PM,Parks Department,Special Event,Staten Island,Willowbrook Park: Willowbrook Park,,N/A,"2,","122,"
607252,Soccer - Non Regulation,02/27/2022 11:00:00 AM,02/27/2022 01:00:00 PM,Parks Department,Sport - Adult,Queens,Astoria Park: Soccer-01,,N/A,"1,","114,"
603454,Soccer - Non Regulation,02/19/2022 10:00:00 AM,02/19/2022 05:00:00 PM,Parks Department,Sport - Adult,Brooklyn,Parade Ground: Soccer-08A,,N/A,"14,","70,"
610441,Football - Youth,02/25/2022 10:00:00 AM,02/25/2022 07:30:00 PM,Parks Department,Sport - Youth,Brooklyn,Betsy Head Park: Football-02,,N/A,"16,","73,"
605848,Soccer - Non Regulation,02/16/2022 06:00:00 PM,02/16/2022 08:00:00 PM,Parks Department,Sport - Youth,Queens,St. Michael's Playground: Soccer-01,,N/A,"01,","114,"
606037,Hockey,02/27/2022 12:30:00 PM,02/27/2022 04:30:00 PM,Parks Department,Sport - Youth,Brooklyn,McGuire Fields: Hockey-01,,N/A,"18,","63,"
615508,Outdoor Learning Initiative South Bronx Charter School ICA- 84x309,02/24/2022 08:00:00 AM,02/24/2022 03:00:00 PM,Parks Department,Special Event,Bronx,Playground One Thirty Four CXXXIV: Playground One Thirty Four CXXXIV,,N/A,"1,","40,"
610441,Football - Youth,02/22/2022 10:00:00 AM,02/22/2022 07:30:00 PM,Parks Department,Sport - Youth,Brooklyn,Betsy Head Park: Football-02,,N/A,"16,","73,"
608334,Soccer - Non Regulation,02/18/2022 03:00:00 PM,02/18/2022 07:00:00 PM,Parks Department,Sport - Youth,Brooklyn,Parade Ground: Soccer-11,,N/A,"14,","70,"
620504,Celebration,10/24/2022 12:30:00 PM,10/24/2022 02:00:00 PM,Parks Department,Special Event,Manhattan,Central Park: Cop Cot,,N/A,"64,","22,"
622892,Covid 19 testing and Vaccine for the public,02/21/2022 07:00:00 AM,02/21/2022 07:00:00 PM,Parks Department,Special Event,Queens,The Painter's Playground: The Painter's Playground,,N/A,"6,","112,"
